#,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,1360.0,22106.0,Servei de Prevenció i Extinció d´Incendis,,1360.0,2.0,,,,2823.6
,1360.0,22109.0,Servei de Prevenció i Extinció d´Incendis. Material especial,,1360.0,2.0,20000.0,,20000.0,1538.98
,1360.0,22110.0,Servei de Prevenció i Extinció d´Incendis.Productos de limpieza y aseo,,1360.0,2.0,,,,52.56
,1360.0,22199.0,Servei de Prevenció i Extinció d´Incendis.Otros suministros,,1360.0,2.0,,,,2545.28
,1360.0,22300.0,Servei de Prevenció i Extinció d´Incendis. Parque móvil,,1360.0,2.0,254052.0,,254052.0,303898.56
,1360.0,22699.0,Servei de Prevenció i Extinció d´Incendis.Otros gastos diversos,,1360.0,2.0,,,,8906.03
,1360.0,22700.0,Servei de Prevenció i Extinció d´Incendis.Limpieza y Aseo,,1360.0,2.0,40000.0,,40000.0,13047.0
,1360.0,22799.0,Servei de Prevenció i Extinció d´Incendis. Otros trabajos realizados por otras empresas y profesionales,,1360.0,2.0,18148.5,,18148.5,11355.15
,1360.0,23000.0,Servei de Prevenció i Extinció d´Incendis.De los miembros de los órganos de gobierno,,1360.0,2.0,,,,22.75
,1360.0,23020.0,Servei de Prevenció i Extinció d´Incendis.Del personal no directivo,,1360.0,2.0,,,,21491.4
,1360.0,23100.0,Servei de Prevenció i Extinció d´Incendis.De los miembros de los órganos de gobierno,,1360.0,2.0,,,,297.62
,1360.0,23120.0,Servei de Prevenció i Extinció d´Incendis.Del personal no directivo,,1360.0,2.0,,,,1338.87
,1360.0,23300.0,Servei de Prevenció i Extinció d´Incendis.Altres indemnitzacions per raó de servei,,1360.0,2.0,,,,120.0
,1360.0,60900.0,Servei de Prevenció i Extinció d´Incendis.Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,1360.0,6.0,,,,2420.0
,1360.0,62300.0,Servei de Prevenció i Extinció d´Incendis.Maquinaria,,1360.0,6.0,,,,7745.74
,1360.0,62303.0,Servei de Prevenció i Extinció d´Incendis,,1360.0,6.0,,,,847.0
,1360.0,62400.0,Servei de Prevenció i Extinció d´Incendis Automóvil,,1360.0,6.0,742077.84,,742077.84,
,1360.0,62500.0,Servei de Prevenció i Extinció d´Incendis.Inversió nova de mobiliari i béns,,1360.0,6.0,,,,24141.08
,1360.0,62900.0,Servei de Prevenció i Extinció d´Incendis.Inversió associada al funcionament dels serveis,,1360.0,6.0,,,,227.73
,1360.0,63200.0,Servei de Prevenció i Extinció d´Incendis. Industrials,,1360.0,6.0,545000.0,,545000.0,
,1360.0,63203.0,Servei de Prevenció i Extinció d´Incendis.Otras construcciones,,1360.0,6.0,,,,4768.38
,1360.0,63300.0,Servei de Prevenció i Extinció d´Incendis Maquinaria,,1360.0,6.0,34850.0,,34850.0,
,1360.0,63301.0,Servei de Prevenció i Extinció d´Incendis.Instalaciones,,1360.0,6.0,,,,8991.98
,1360.0,63303.0,Servei de Prevenció i Extinció d´Incendis.Utiles y herramientas,,1360.0,6.0,,,,1208.8
,1510.0,12000.0,Política Territorial. Sueldos del Grupo A1,,1510.0,1.0,136474.84,-34874.83,101600.01,113029.69
,1510.0,12001.0,Política Territorial. Sueldos del Grupo A2,,1510.0,1.0,66797.98,,66797.98,60554.25
,1510.0,12003.0,Política Territorial. Sueldos del Grupo C1,,1510.0,1.0,30884.91,,30884.91,30874.43
,1510.0,12004.0,Política Territorial. Sueldos del Grupo C2,,1510.0,1.0,35032.5,,35032.5,35263.42
,1510.0,12005.0,Política Territorial. Sueldos del Grupo E,,1510.0,1.0,24047.25,,24047.25,16605.72
,1510.0,12006.0,Política Territorial. Trienios,,1510.0,1.0,49625.58,,49625.58,44329.63
,1510.0,12100.0,Política Territorial. Complemento de destino,,1510.0,1.0,171045.81,,171045.81,157442.36
,1510.0,12101.0,Política Territorial. Complemento específico,,1510.0,1.0,260059.2,,260059.2,233823.84
,1510.0,12103.0,Política Territorial. Otros complementos,,1510.0,1.0,24058.56,,24058.56,27688.28
,1510.0,12700.0,Política Territorial.Contribuciones a planes y fondos de pensiones funcionaris,,1510.0,1.0,,,,15574.98
,1510.0,15001.0,Política Territorial. Productivitat funcionàris,,1510.0,1.0,134900.88,,134900.88,130977.42
,1510.0,15100.0,Política Territorial.Gratificacions,,1510.0,1.0,,2960.69,2960.69,13785.6
,1510.0,16000.0,Política Territorial. Seguridad Social,,1510.0,1.0,225659.27,-102.28,225556.99,197946.4
,1510.0,16008.0,Política Territorial. Asistencia médico-farmacéutica,,1510.0,1.0,2800.0,,2800.0,2586.94
,1510.0,22000.0,Política Territorial.Ordinario no inventariable,,1510.0,2.0,,,,227.74
,1510.0,22110.0,Política Territorial.Productos de limpieza y aseo,,1510.0,2.0,,,,4.7
,1510.0,22200.0,Política Territorial.Servicios de Telecomunicaciones,,1510.0,2.0,,,,31.46
,1510.0,22602.0,Política Territorial. Publicidad y propaganda,,1510.0,2.0,1200.0,,1200.0,
,1510.0,22606.0,"Política Territorial.Reuniones, conferencias y cursos",,1510.0,2.0,,,,676.0
,1510.0,22699.0,Política Territorial. Otros gastos diversos,,1510.0,2.0,9200.0,,9200.0,3856.54
,1510.0,22706.0,Política Territorial.Estudios y trabajos técnicos,,1510.0,2.0,,,,145.67
,1510.0,22799.0,Política Territorial. Otros trabajos realizados por otras empresas y profesionales,,1510.0,2.0,50000.0,,50000.0,
,1510.0,23000.0,Política Territorial.De los miembros de los órganos de gobierno,,1510.0,2.0,,,,430.75
,1510.0,23020.0,Política Territorial.Del personal no directivo,,1510.0,2.0,,,,256.86
,1510.0,23100.0,Política Territorial.De los miembros de los órganos de gobierno,,1510.0,2.0,,,,1457.58
,1510.0,23110.0,Política Territorial.Del personal directivo,,1510.0,2.0,,,,1542.92
,1510.0,23120.0,Política Territorial.Del personal no directivo,,1510.0,2.0,,,,2142.73
,1510.0,23300.0,Política Territorial.Altres indemnitzacions per raó de servei,,1510.0,2.0,,,,150.0
,1510.0,48100.0,Política Territorial Prem. beques i pensions d'estudis i investigació,,1510.0,4.0,12000.0,,12000.0,
,1510.0,62500.0,Política Territorial.Inversió nova de mobiliari i béns,,1510.0,6.0,,,,283.0
,1510.0,64000.0,Política Territorial Inversiones de caracter inmaterial,,1510.0,6.0,102100.0,,102100.0,
,1510.0,64100.0,Política Territorial Gastos en aplicaciones informáticas,,1510.0,6.0,35000.0,,35000.0,
,1700.0,12000.0,Medi Ambient. Sueldos del Grupo A1,,1700.0,1.0,60996.2,,60996.2,60555.81
,1700.0,12001.0,Medi Ambient. Sueldos del Grupo A2,,1700.0,1.0,13035.6,,13035.6,13381.4
,1700.0,12003.0,Medi Ambient. Sueldos del Grupo C1,,1700.0,1.0,10294.97,,10294.97,6025.53
,1700.0,12006.0,Medi Ambient. Trienios,,1700.0,1.0,11707.52,,11707.52,11051.4
,1700.0,12100.0,Medi Ambient. Complemento de destino,,1700.0,1.0,47860.34,,47860.34,45697.88
,1700.0,12101.0,Medi Ambient. Complemento específico,,1700.0,1.0,71742.15,,71742.15,69114.27
,1700.0,12103.0,Medi Ambient. Otros complementos,,1700.0,1.0,6991.68,,6991.68,6543.73
,1700.0,12700.0,Medi Ambient.Contribuciones a planes y fondos de pensiones funcionaris,,1700.0,1.0,,,,3692.7
,1700.0,13000.0,Medi Ambient. Retribuciones básicas,,1700.0,1.0,9478.08,,9478.08,9149.21
,1700.0,13002.0,Medi Ambient. Otras remuneraciones,,1700.0,1.0,11870.98,,11870.98,11297.62
,1700.0,13700.0,Medi Ambient.Contribucions a plans i fons de pensions laborals,,1700.0,1.0,,,,738.54
,1700.0,15001.0,Medi Ambient. Productivitat funcionàris,,1700.0,1.0,36687.84,,36687.84,35166.97
,1700.0,15002.0,Medi Ambient. Productivitat laborals,,1700.0,1.0,4961.28,,4961.28,4961.28
,1700.0,16000.0,Medi Ambient. Seguridad Social,,1700.0,1.0,74831.69,,74831.69,72020.46
,1700.0,16008.0,Medi Ambient. Asistencia médico-farmacéutica,,1700.0,1.0,1600.0,,1600.0,650.25
,1700.0,21300.0,Medi Ambient. Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,1700.0,2.0,15000.0,,15000.0,
,1700.0,22000.0,Medi Ambient.Ordinario no inventariable,,1700.0,2.0,,,,54.4
,1700.0,22500.0,Medi Ambient.Tributos estatales,,1700.0,2.0,,,,830.01
,1700.0,22602.0,Medi Ambient Publicidad y propaganda,,1700.0,2.0,20000.0,,20000.0,
,1700.0,22606.0,"Medi Ambient.Reuniones, conferencias y cursos",,1700.0,2.0,,,,
,1700.0,22699.0,Medi Ambient. Otros gastos diversos,,1700.0,2.0,20000.0,,20000.0,517.68
,1700.0,22706.0,Medi Ambient. Estudios y trabajos técnicos,,1700.0,2.0,50000.0,,50000.0,5057.8
,1700.0,22799.0,Medi Ambient. Otros trabajos realizados por otras empresas y profesionales,,1700.0,2.0,150000.0,,150000.0,130957.61
,1700.0,23000.0,Medi Ambient.De los miembros de los órganos de gobierno,,1700.0,2.0,,,,197.64
,1700.0,23020.0,Medi Ambient.Del personal no directivo,,1700.0,2.0,,,,226.93
,1700.0,23100.0,Medi Ambient.De los miembros de los órganos de gobierno,,1700.0,2.0,,,,1819.92
,1700.0,23120.0,Medi Ambient.Del personal no directivo,,1700.0,2.0,,,,1597.34
,1700.0,23300.0,Medi Ambient. Altres indemnitzacions per raó de servei,,1700.0,2.0,5000.0,,5000.0,120.0
,1700.0,46200.0,Medi Ambient Transferències corrents a Ajuntaments,,1700.0,4.0,175000.0,,175000.0,
,1700.0,48900.0,Medi Ambient. Transferències corrents a fam. i instit. sense fi de lucre,,1700.0,4.0,60000.0,,60000.0,
,1700.0,48911.0,Medi Ambient.Asociacio Aliança Mar Blava,,1700.0,4.0,15000.0,,15000.0,
,1700.0,48912.0,Medi Ambient.Mancomunitat Intermunicipal Serv. Insulars,,1700.0,4.0,55000.0,,55000.0,55000.0
,1700.0,60900.0,Medi Ambient Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,1700.0,6.0,2254982.14,,2254982.14,
,1700.0,62500.0,Medi Ambient.Inversió nova de mobiliari i béns,,1700.0,6.0,,,,
,1700.0,6250002.0,Medi Ambient. Fons cohesió 2007-2013 Recuperació ambiental desembocadura des Riu Sta. Eulària.,,1700.0,6.0,,,,4106.03
,1700.0,6290101.0,Medi Ambient.Fons de Cohesió 2007-2013. Adquisició borses reciclatge,,1700.0,6.0,,,,75347.91
,1700.0,64000.0,Medi Ambient Inversiones de caracter inmaterial,,1700.0,6.0,47032.7,,47032.7,16280.55
,2210.0,83000.0,Prestacions econòmiques a favor del treballadors Prèstecs al personal,,2210.0,8.0,400000.0,,400000.0,213674.63
,2310.0,12000.0,Serveis Socials i Promoció Social. Sueldos del Grupo A1,,2310.0,1.0,15845.08,2750.0,18595.08,26921.2
,2310.0,12003.0,Serveis Socials i Promoció Social. Sueldos del Grupo C1,,2310.0,1.0,10291.51,,10291.51,9916.82
,2310.0,12004.0,Serveis Socials i Promoció Social. Sueldos del Grupo C2,,2310.0,1.0,29106.44,,29106.44,22592.26
,2310.0,12005.0,Serveis Socials i Promoció Social. Sueldos del Grupo E,,2310.0,1.0,15785.12,,15785.12,16037.84
,2310.0,12006.0,Serveis Socials i Promoció Social. Trienios,,2310.0,1.0,12303.91,,12303.91,13668.09
,2310.0,12100.0,Serveis Socials i Promoció Social. Complemento de destino,,2310.0,1.0,38261.28,,38261.28,40644.97
,2310.0,12101.0,Serveis Socials i Promoció Social. Complemento específico,,2310.0,1.0,55928.16,,55928.16,54907.58
,2310.0,12103.0,Serveis Socials i Promoció Social. Otros complementos,,2310.0,1.0,5692.83,,5692.83,6269.71
,2310.0,12700.0,Serveis Socials i Promoció Social.Contribuciones a planes y fondos de pensiones funcionaris,,2310.0,1.0,,,,5534.95
,2310.0,13000.0,Serveis Socials i Promoció Social. Retribuciones básicas,,2310.0,1.0,75064.22,,75064.22,79830.11
,2310.0,13001.0,Serveis Socials i Promoció Social.Horas extraordinarias,,2310.0,1.0,,221.76,221.76,221.76
,2310.0,13002.0,Serveis Socials i Promoció Social. Otras remuneraciones,,2310.0,1.0,114597.79,,114597.79,102886.11
,2310.0,13100.0,Serveis Socials i Promoció Social Retribucions personal laboral temporal,,2310.0,1.0,611.82,,611.82,407.54
,2310.0,13700.0,Serveis Socials i Promoció Social.Contribucions a plans i fons de pensions laborals,,2310.0,1.0,,,,5321.59
,2310.0,15001.0,Serveis Socials i Promoció Social. Productivitat funcionàris,,2310.0,1.0,37235.46,,37235.46,34699.48
,2310.0,15002.0,Serveis Socials i Promoció Social. Productivitat laborals,,2310.0,1.0,23551.56,,23551.56,30313.64
,2310.0,15100.0,Serveis Socials i Promoció Social.Gratificacions,,2310.0,1.0,,111.13,111.13,111.13
,2310.0,16000.0,Serveis Socials i Promoció Social. Seguridad Social,,2310.0,1.0,119582.56,-330.55,119252.01,109760.0
,2310.0,16008.0,Serveis Socials i Promoció Social. Asistencia médico-farmacéutica,,2310.0,1.0,14000.0,,14000.0,2101.0
,2310.0,21200.0,Serveis Socials i Promoció Social.Repar. Manteniment i conserv. edificis i altres,,2310.0,2.0,,,,4613.63
,2310.0,21300.0,Serveis Socials i Promoció Social.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2310.0,2.0,,,,15046.98
,2310.0,21500.0,Serveis Socials i Promoció Social.Repar. Manteniment i conserv. Mobilliari i béns,,2310.0,2.0,,,,3091.97
,2310.0,21600.0,Serveis Socials i Promoció Social.Manteniment equisp informàtics,,2310.0,2.0,,,,47.49
,2310.0,22000.0,Serveis Socials i Promoció Social.Ordinario no inventariable,,2310.0,2.0,,,,94.98
,2310.0,22001.0,"Serveis Socials i Promoció Social.Prensa, revistas, libros y otras publicaciones",,2310.0,2.0,,,,903.94
,2310.0,22105.0,Serveis Socials i Promoció Social. Productos alimenticios,,2310.0,2.0,40000.0,,40000.0,7903.6
,2310.0,22199.0,Serveis Socials i Promoció Social. Otros suministros,,2310.0,2.0,100000.0,,100000.0,
,2310.0,22299.0,Serveis Socials i Promoció Social.Otros gastos en comunicaciones,,2310.0,2.0,,,,47.49
,2310.0,22601.0,Serveis Socials i Promoció Social.Atenciones protocolarias y representativas,,2310.0,2.0,,,,385.09
,2310.0,22602.0,Serveis Socials i Promoció Social.Publicidad y propaganda,,2310.0,2.0,,,,915.97
,2310.0,22606.0,"Serveis Socials i Promoció Social.Reuniones, conferencias y cursos",,2310.0,2.0,,,,
,2310.0,22699.0,Serveis Socials i Promoció Social. Otros gastos diversos,,2310.0,2.0,135000.0,,135000.0,15216.66
,2310.0,22700.0,Serveis Socials i Promoció Social. Limpieza y Aseo,,2310.0,2.0,20000.0,,20000.0,67917.6
,2310.0,22701.0,Serveis Socials i Promoció Social Seguridad,,2310.0,2.0,30000.0,,30000.0,1646.48
,2310.0,22706.0,Serveis Socials i Promoció Social.Estudios y trabajos técnicos,,2310.0,2.0,,,,
,2310.0,22709.0,Serveis Socials i Promoció Social. Treballs Realit.per Altres Empreses,,2310.0,2.0,105000.0,,105000.0,
,2310.0,22799.0,Serveis Socials i Promoció Social. Otros trabajos realizados por otras empresas y profesionales,,2310.0,2.0,50000.0,,50000.0,38495.39
,2310.0,23000.0,Serveis Socials i Promoció Social.De los miembros de los órganos de gobierno,,2310.0,2.0,,,,65.45
,2310.0,23020.0,Serveis Socials i Promoció Social.Del personal no directivo,,2310.0,2.0,,,,41.65
,2310.0,23100.0,Serveis Socials i Promoció Social.De los miembros de los órganos de gobierno,,2310.0,2.0,,,,817.59
,2310.0,23110.0,Serveis Socials i Promoció Social.Del personal directivo,,2310.0,2.0,,,,488.2
,2310.0,23120.0,Serveis Socials i Promoció Social.Del personal no directivo,,2310.0,2.0,,,,903.67
,2310.0,23300.0,Serveis Socials i Promoció Social.Altres indemnitzacions per raó de servei,,2310.0,2.0,,,,15.0
,2310.0,46200.0,Serveis Socials i Promoció Social. Transferències corrents a Ajuntaments,,2310.0,4.0,1200000.0,603792.2,1803792.2,25000.0
,2310.0,46202.0,Serveis Socials i Promoció Social. Transferències Nominativa a Ajuntaments,,2310.0,4.0,42500.0,,42500.0,1729892.2
,2310.0,48900.0,Serveis Socials i Promoció Social. Transferències corrents a fam. i instit. sense fi de lucre,,2310.0,4.0,1234000.0,,1234000.0,591673.13
,2310.0,48901.0,Serveis Socials i Promoció Social. Subvencions nominatives,,2310.0,4.0,110000.0,103119.32,213119.32,6294.58
,2310.0,61900.0,Serveis Socials i Promoció Social.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,2310.0,6.0,,,,
,2310.0,62203.0,Serveis Socials i Promoció Social.Otras construcciones,,2310.0,6.0,,,,12354.86
,2310.0,62301.0,Serveis Socials i Promoció Social.Instal.lacions,,2310.0,6.0,,,,3399.23
,2310.0,62500.0,Serveis Socials i Promoció Social.Inversió nova de mobiliari i béns,,2310.0,6.0,,,,3554.94
,2310.0,62600.0,Serveis Socials i Promoció Social.Inversió nova. Informática,,2310.0,6.0,,,,
,2310.0,63200.0,Serveis Socials i Promoció Social.Industrials,,2310.0,6.0,,,,6229.08
,2310.0,63203.0,Serveis Socials i Promoció Social. Otras construcciones,,2310.0,6.0,1165000.0,-566911.52,598088.48,
,2310.0,63301.0,Serveis Socials i Promoció Social.Instalaciones,,2310.0,6.0,,,,
,2310.0,76700.0,Serveis Socials i Promoció Social Transferència de capital a Consorcis,,2310.0,7.0,900000.0,,900000.0,814268.23
,2310.0,78900.0,Serveis Socials i Promoció Social Transferències de capital a famílies i instit. sense ànim de lucre,,2310.0,7.0,460000.0,,460000.0,
,2311.0,13000.0,Oficina de la Dona. Retribuciones básicas,,2311.0,1.0,106808.62,,106808.62,103985.6
,2311.0,13001.0,Oficina de la Dona.Horas extraordinarias,,2311.0,1.0,,,,4266.92
,2311.0,13002.0,Oficina de la Dona. Otras remuneraciones,,2311.0,1.0,162454.6,,162454.6,164161.53
,2311.0,13100.0,Oficina de la Dona Retribucions personal laboral temporal,,2311.0,1.0,39271.55,,39271.55,33852.9
,2311.0,13700.0,Oficina de la Dona.Contribucions a plans i fons de pensions laborals,,2311.0,1.0,,,,7385.4
,2311.0,15002.0,Oficina de la Dona. Productivitat laborals,,2311.0,1.0,27270.0,,27270.0,27114.05
,2311.0,15003.0,Oficina de la Dona Productivitat personal laboral contractat,,2311.0,1.0,3030.0,,3030.0,2451.0
,2311.0,16000.0,Oficina de la Dona. Seguridad Social,,2311.0,1.0,102318.01,1034.66,103352.67,92306.92
,2311.0,16008.0,Oficina de la Dona.Asistencia médico-farmacéutica,,2311.0,1.0,,,,1939.0
,2311.0,21200.0,Oficina de la Dona.Repar. Manteniment i conserv. edificis i altres,,2311.0,2.0,,,,819.22
,2311.0,21300.0,Oficina de la Dona.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2311.0,2.0,,,,25.34
,2311.0,21400.0,Oficina de la Dona.Reparac. Manten. i Conserv. Mat. Transport,,2311.0,2.0,,,,208.64
,2311.0,21500.0,Oficina de la Dona.Repar. Manteniment i conserv. Mobilliari i béns,,2311.0,2.0,,,,45.0
,2311.0,22103.0,Oficina de la Dona.Combustibles y carburantes,,2311.0,2.0,,,,47.51
,2311.0,22105.0,Oficina de la Dona. Productos alimenticios,,2311.0,2.0,30000.0,,30000.0,2020.22
,2311.0,22106.0,Oficina de la Dona. Productos farmacéuticos y material sanitario,,2311.0,2.0,4000.0,,4000.0,285.32
,2311.0,22110.0,Oficina de la Dona.Productos de limpieza y aseo,,2311.0,2.0,,,,425.2
,2311.0,22199.0,Oficina de la Dona.Otros suministros,,2311.0,2.0,,,,431.33
,2311.0,22604.0,Oficina de la Dona,,2311.0,2.0,,,,7199.5
,2311.0,22699.0,Oficina de la Dona. Otros gastos diversos,,2311.0,2.0,30000.0,,30000.0,501.8
,2311.0,22700.0,Oficina de la Dona. Limpieza y Aseo,,2311.0,2.0,8000.0,,8000.0,
,2311.0,22799.0,Oficina de la Dona. Otros trabajos realizados por otras empresas y profesionales,,2311.0,2.0,28000.0,,28000.0,30.0
,2311.0,23020.0,Oficina de la Dona.Del personal no directivo,,2311.0,2.0,,,,7.03
,2311.0,61900.0,Oficina de la Dona.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,2311.0,6.0,,,,
,2311.0,62200.0,Oficina de la Dona.Industrials,,2311.0,6.0,,,,4181.2
,2311.0,62203.0,Oficina de la Dona.Otras construcciones,,2311.0,6.0,,2959.1,2959.1,3757.05
,2311.0,62300.0,Oficina de la Dona.Maquinaria,,2311.0,6.0,,,,500.35
,2311.0,62301.0,Oficina de la Dona.Instal.lacions,,2311.0,6.0,,,,219.01
,2311.0,62500.0,Oficina de la Dona Inversió nova de mobiliari i béns,,2311.0,6.0,15000.0,,15000.0,1469.74
,2311.0,63200.0,Oficina de la Dona.Industrials,,2311.0,6.0,,,,3757.05
,2312.0,12000.0,Menors Sueldos del Grupo A1,,2312.0,1.0,14824.22,,14824.22,
,2312.0,12004.0,Menors Sueldos del Grupo C2,,2312.0,1.0,9029.04,,9029.04,8759.36
,2312.0,12005.0,Menors Sueldos del Grupo E,,2312.0,1.0,7755.44,,7755.44,7748.14
,2312.0,12006.0,Menors Trienios,,2312.0,1.0,2017.21,,2017.21,1983.18
,2312.0,12100.0,Menors Complemento de destino,,2312.0,1.0,16513.38,,16513.38,8139.54
,2312.0,12101.0,Menors Complemento específico,,2312.0,1.0,21224.12,,21224.12,10104.21
,2312.0,12103.0,Menors Otros complementos,,2312.0,1.0,2556.84,,2556.84,1832.28
,2312.0,12700.0,Menors.Contribuciones a planes y fondos de pensiones funcionaris,,2312.0,1.0,,,,1477.08
,2312.0,13000.0,Menors Retribucions persona laboral,,2312.0,1.0,134165.06,,134165.06,128550.57
,2312.0,13002.0,Menors Otras remuneraciones,,2312.0,1.0,185309.27,,185309.27,188708.78
,2312.0,13100.0,Menors Retribucions personal laboral temporal,,2312.0,1.0,371772.41,,371772.41,383407.35
,2312.0,13700.0,Menors.Contribucions a plans i fons de pensions laborals,,2312.0,1.0,,,,14953.38
,2312.0,15001.0,Menors Productivitat funcionàris,,2312.0,1.0,9090.0,,9090.0,5933.75
,2312.0,15002.0,Menors Productivitat laborals,,2312.0,1.0,27270.0,,27270.0,25670.84
,2312.0,15003.0,Menors Productivitat personal laboral contractat,,2312.0,1.0,44581.8,,44581.8,43152.34
,2312.0,16000.0,Menors Seguridad Social,,2312.0,1.0,255230.94,-429.42,254801.52,228068.66
,2312.0,16008.0,Menors.Asistencia médico-farmacéutica,,2312.0,1.0,,,,2506.75
,2312.0,21200.0,Menors.Repar. Manteniment i conserv. edificis i altres,,2312.0,2.0,,,,401.74
,2312.0,21300.0,Menors.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2312.0,2.0,,,,396.72
,2312.0,21400.0,Menors.Reparac. Manten. i Conserv. Mat. Transport,,2312.0,2.0,,,,747.11
,2312.0,21500.0,Menors.Repar. Manteniment i conserv. Mobilliari i béns,,2312.0,2.0,,,,405.36
,2312.0,22000.0,Menors.Ordinario no inventariable,,2312.0,2.0,,,,658.73
,2312.0,22001.0,"Menors.Prensa, revistas, libros y otras publicaciones",,2312.0,2.0,,,,867.07
,2312.0,22002.0,Menors. Material informático no inventariable,,2312.0,2.0,,,,238.21
,2312.0,22103.0,Menors.Combustibles y carburantes,,2312.0,2.0,,,,14.0
,2312.0,22104.0,Menors Vestuario,,2312.0,2.0,24000.0,,24000.0,720.11
,2312.0,22105.0,Menors Productos alimenticios,,2312.0,2.0,94640.0,,94640.0,10889.39
,2312.0,22106.0,Menors.Productos farmacéuticos y material sanitario,,2312.0,2.0,,,,2034.72
,2312.0,22110.0,Menors.Productos de limpieza y aseo,,2312.0,2.0,,,,2026.73
,2312.0,22199.0,Menors Otros suministros,,2312.0,2.0,71280.0,,71280.0,238.03
,2312.0,22300.0,Menors.Transports,,2312.0,2.0,,,,668.04
,2312.0,22606.0,"Menors.Reuniones, conferencias y cursos",,2312.0,2.0,,,,280.0
,2312.0,22699.0,Menors.Otros gastos diversos,,2312.0,2.0,12960.0,,12960.0,12535.53
