#,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,1510.0,16000.0,Política Territorial. Seguridad Social,,1510.0,1.0,221531.71,0.0,221531.71,34796.23
,1510.0,16008.0,Política Territorial. Asistencia médico-farmacéutica,,1510.0,1.0,2800.0,0.0,2800.0,0.0
,1510.0,22000.0,Política Territorial.Ordinario no inventariable,,1510.0,2.0,0.0,0.0,0.0,53.93
,1510.0,22602.0,Política Territorial. Publicidad y propaganda,,1510.0,2.0,20000.0,0.0,20000.0,0.0
,1510.0,22699.0,Política Territorial. Otros gastos diversos,,1510.0,2.0,9200.0,0.0,9200.0,776.61
,1510.0,22799.0,Política Territorial. Otros trabajos realizados por otras empresas y profesionales,,1510.0,2.0,60000.0,0.0,60000.0,18150.0
,1510.0,23000.0,Política Territorial.De los miembros de los órganos de gobierno,,1510.0,2.0,0.0,0.0,0.0,41.8
,1510.0,23020.0,Política Territorial.Del personal no directivo,,1510.0,2.0,0.0,0.0,0.0,11.9
,1510.0,23100.0,Política Territorial.De los miembros de los órganos de gobierno,,1510.0,2.0,0.0,0.0,0.0,207.25
,1510.0,23120.0,Política Territorial.Del personal no directivo,,1510.0,2.0,0.0,0.0,0.0,41.25
,1510.0,48100.0,Política Territorial Prem. beques i pensions d'estudis i investigació,,1510.0,4.0,12000.0,0.0,12000.0,0.0
,1510.0,62500.0,Política Territorial.Inversió nova de mobiliari i béns,,1510.0,6.0,0.0,0.0,0.0,1141.03
,1510.0,64000.0,Política Territorial.Inversiones de caracter inmaterial,,1510.0,6.0,190000.0,0.0,190000.0,0.0
,1510.0,64100.0,Política Territorial Gastos en aplicaciones informáticas,,1510.0,6.0,90000.0,0.0,90000.0,0.0
,1700.0,12000.0,Medi Ambient. Sueldos del Grupo A1,,1700.0,1.0,59890.32,0.0,59890.32,13576.32
,1700.0,12001.0,Medi Ambient. Sueldos del Grupo A2,,1700.0,1.0,13166.02,0.0,13166.02,0.0
,1700.0,12003.0,Medi Ambient. Sueldos del Grupo C1,,1700.0,1.0,10083.76,0.0,10083.76,2423.88
,1700.0,12006.0,Medi Ambient. Trienios,,1700.0,1.0,12679.57,0.0,12679.57,2530.95
,1700.0,12100.0,Medi Ambient. Complemento de destino,,1700.0,1.0,46704.28,0.0,46704.28,8666.51
,1700.0,12101.0,Medi Ambient. Complemento específico,,1700.0,1.0,69997.62,0.0,69997.62,13140.26
,1700.0,12103.0,Medi Ambient. Otros complementos,,1700.0,1.0,7061.04,0.0,7061.04,1177.93
,1700.0,13000.0,Medi Ambient. Retribuciones básicas,,1700.0,1.0,8988.0,0.0,8988.0,1926.0
,1700.0,13002.0,Medi Ambient. Otras remuneraciones,,1700.0,1.0,11328.92,0.0,11328.92,2618.9
,1700.0,15001.0,Medi Ambient. Productivitat funcionàris,,1700.0,1.0,29478.84,0.0,29478.84,7070.2
,1700.0,15002.0,Medi Ambient. Productivitat laborals,,1700.0,1.0,4961.28,0.0,4961.28,1240.32
,1700.0,16000.0,Medi Ambient. Seguridad Social,,1700.0,1.0,77755.82,0.0,77755.82,13331.8
,1700.0,16008.0,Medi Ambient. Asistencia médico-farmacéutica,,1700.0,1.0,1600.0,0.0,1600.0,0.0
,1700.0,21300.0,Medi Ambient. Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,1700.0,2.0,15000.0,0.0,15000.0,0.0
,1700.0,22606.0,"Medi Ambient Reuniones, conferencias y cursos",,1700.0,2.0,20000.0,0.0,20000.0,387.2
,1700.0,22699.0,Medi Ambient.Otros gastos diversos,,1700.0,2.0,0.0,0.0,0.0,100.01
,1700.0,22706.0,Medi Ambient. Estudios y trabajos técnicos,,1700.0,2.0,255000.0,0.0,255000.0,0.0
,1700.0,22799.0,Medi Ambient. Otros trabajos realizados por otras empresas y profesionales,,1700.0,2.0,180000.0,0.0,180000.0,25749.53
,1700.0,23000.0,Medi Ambient.De los miembros de los órganos de gobierno,,1700.0,2.0,0.0,0.0,0.0,74.95
,1700.0,23020.0,Medi Ambient.Del personal no directivo,,1700.0,2.0,0.0,0.0,0.0,126.26
,1700.0,23100.0,Medi Ambient.De los miembros de los órganos de gobierno,,1700.0,2.0,0.0,0.0,0.0,211.14
,1700.0,23120.0,Medi Ambient.Del personal no directivo,,1700.0,2.0,0.0,0.0,0.0,460.63
,1700.0,23300.0,Medi Ambient. Altres indemnitzacions per raó de servei,,1700.0,2.0,5000.0,0.0,5000.0,120.0
,1700.0,46200.0,Medi Ambient Transferències corrents a Ajuntaments,,1700.0,4.0,200000.0,0.0,200000.0,0.0
,1700.0,48900.0,Medi Ambient. Transferències corrents a fam. i instit. sense fi de lucre,,1700.0,4.0,70000.0,0.0,70000.0,0.0
,1700.0,48911.0,Medi Ambient.Asociacio Aliança Mar Blava,,1700.0,4.0,15000.0,0.0,15000.0,0.0
,1700.0,48912.0,Medi Ambient.Mancomunitat Intermunicipal Serv. Insulars,,1700.0,4.0,60000.0,0.0,60000.0,0.0
,1700.0,64000.0,Medi Ambient Inversiones de caracter inmaterial,,1700.0,6.0,22000.0,0.0,22000.0,0.0
,1700.0,75101.0,Medi Ambient A Organismos Autónomos y agencias de las Comunidades Autónomas. Subvenciones al resto de entidades,,1700.0,7.0,666667.0,0.0,666667.0,0.0
,1700.0,78900.0,Medi Ambient Transferències de capital a famílies i instit. sense ànim de lucre,,1700.0,7.0,20000.0,0.0,20000.0,0.0
,2210.0,83000.0,Prestacions econòmiques a favor del treballadors Prèstecs al personal,,2210.0,8.0,250000.0,0.0,250000.0,66176.28
,2310.0,12000.0,Serveis Socials i Promoció Social. Sueldos del Grupo A1,,2310.0,1.0,29945.16,0.0,29945.16,6788.16
,2310.0,12003.0,Serveis Socials i Promoció Social. Sueldos del Grupo C1,,2310.0,1.0,10083.76,0.0,10083.76,105.8
,2310.0,12004.0,Serveis Socials i Promoció Social. Sueldos del Grupo C2,,2310.0,1.0,25641.54,0.0,25641.54,5814.38
,2310.0,12005.0,Serveis Socials i Promoció Social. Sueldos del Grupo E,,2310.0,1.0,15666.0,0.0,15666.0,3357.0
,2310.0,12006.0,Serveis Socials i Promoció Social. Trienios,,2310.0,1.0,15054.94,0.0,15054.94,2778.84
,2310.0,12100.0,Serveis Socials i Promoció Social. Complemento de destino,,2310.0,1.0,48937.28,0.0,48937.28,9361.17
,2310.0,12101.0,Serveis Socials i Promoció Social. Complemento específico,,2310.0,1.0,73870.16,0.0,73870.16,14324.34
,2310.0,12103.0,Serveis Socials i Promoció Social. Otros complementos,,2310.0,1.0,6827.28,0.0,6827.28,1036.92
,2310.0,13000.0,Serveis Socials i Promoció Social. Retribuciones básicas,,2310.0,1.0,61873.04,0.0,61873.04,10638.95
,2310.0,13002.0,Serveis Socials i Promoció Social. Otras remuneraciones,,2310.0,1.0,105060.24,0.0,105060.24,12680.5
,2310.0,13100.0,Serveis Socials i Promoció Social Retribucions personal laboral temporal,,2310.0,1.0,0.0,0.0,0.0,1460.81
,2310.0,15001.0,Serveis Socials i Promoció Social. Productivitat funcionàris,,2310.0,1.0,35903.4,0.0,35903.4,11495.85
,2310.0,15002.0,Serveis Socials i Promoció Social. Productivitat laborals,,2310.0,1.0,18754.56,0.0,18754.56,5335.16
,2310.0,15003.0,Serveis Socials i Promoció Social Productivitat personal laboral contractat,,2310.0,1.0,0.0,5687.7,5687.7,400.0
,2310.0,16000.0,Serveis Socials i Promoció Social. Seguridad Social,,2310.0,1.0,124931.42,0.0,124931.42,16169.51
,2310.0,16008.0,Serveis Socials i Promoció Social. Asistencia médico-farmacéutica,,2310.0,1.0,14000.0,0.0,14000.0,0.0
,2310.0,21200.0,Serveis Socials i Promoció Social Repar. Manteniment i conserv. edificis i altres,,2310.0,2.0,60000.0,0.0,60000.0,150.28
,2310.0,21300.0,Serveis Socials i Promoció Social.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2310.0,2.0,0.0,0.0,0.0,1860.47
,2310.0,21400.0,Serveis Socials i Promoció Social.Reparac. Manten. i Conserv. Mat. Transport,,2310.0,2.0,0.0,0.0,0.0,33.46
,2310.0,21500.0,Serveis Socials i Promoció Social Repar. Manteniment i conserv. Mobilliari i béns,,2310.0,2.0,25000.0,0.0,25000.0,0.0
,2310.0,21600.0,Serveis Socials i Promoció Social Manteniment equisp informàtics,,2310.0,2.0,10000.0,0.0,10000.0,0.0
,2310.0,22001.0,"Serveis Socials i Promoció Social Prensa, revistas, libros y otras publicaciones",,2310.0,2.0,1400.0,0.0,1400.0,110.08
,2310.0,22002.0,"Serveis Socials i Promoció Social.Material, informático no inventariable",,2310.0,2.0,0.0,0.0,0.0,179.32
,2310.0,22100.0,Serveis Socials i Promoció Social Energía eléctrica,,2310.0,2.0,43000.0,0.0,43000.0,0.0
,2310.0,22101.0,Serveis Socials i Promoció Social Agua,,2310.0,2.0,8000.0,0.0,8000.0,0.0
,2310.0,22105.0,Serveis Socials i Promoció Social.Productos alimenticios,,2310.0,2.0,0.0,0.0,0.0,6112.53
,2310.0,22602.0,Serveis Socials i Promoció Social Publicidad y propaganda,,2310.0,2.0,21200.0,0.0,21200.0,0.0
,2310.0,22606.0,Serveis Socials i Promoció Social,,2310.0,2.0,0.0,0.0,0.0,570.0
,2310.0,22609.0,Serveis Socials i Promoció Social.Actividades culturales y deportivas,,2310.0,2.0,0.0,0.0,0.0,4174.5
,2310.0,22699.0,Serveis Socials i Promoció Social.Otros gastos diversos,,2310.0,2.0,0.0,0.0,0.0,6049.43
,2310.0,22700.0,Serveis Socials i Promoció Social.Limpieza y Aseo,,2310.0,2.0,0.0,0.0,0.0,17876.71
,2310.0,22701.0,Serveis Socials i Promoció Social Seguridad,,2310.0,2.0,2000.0,0.0,2000.0,266.18
,2310.0,22799.0,Serveis Socials i Promoció Social. Otros trabajos realizados por otras empresas y profesionales,,2310.0,2.0,351000.0,0.0,351000.0,101437.9
,2310.0,23000.0,Serveis Socials i Promoció Social,,2310.0,2.0,0.0,0.0,0.0,200.0
,2310.0,23020.0,Serveis Socials i Promoció Social Del personal no directivo,,2310.0,2.0,4000.0,0.0,4000.0,18.7
,2310.0,23100.0,Serveis Socials i Promoció Social.De los miembros de los órganos de gobierno,,2310.0,2.0,0.0,0.0,0.0,319.49
,2310.0,23120.0,Serveis Socials i Promoció Social.Del personal no directivo,,2310.0,2.0,0.0,0.0,0.0,89.88
,2310.0,23300.0,Serveis Socials i Promoció Social.Altres indemnitzacions per raó de servei,,2310.0,2.0,0.0,0.0,0.0,30.0
,2310.0,42000.0,Serveis Socials i Promoció Social Transferencias a la Administración Gral. del Estado,,2310.0,4.0,3000.0,0.0,3000.0,0.0
,2310.0,46200.0,Serveis Socials i Promoció Social. Transferències corrents a Ajuntaments,,2310.0,4.0,754807.24,0.0,754807.24,0.0
,2310.0,48900.0,Serveis Socials i Promoció Social. Transferències corrents a fam. i instit. sense fi de lucre,,2310.0,4.0,1511000.0,0.0,1511000.0,90322.29
,2310.0,48915.0,Serveis Socials i Promoció Social Caritas Diocesana de Ibiza,,2310.0,4.0,123000.0,0.0,123000.0,0.0
,2310.0,61900.0,Serveis Socials i Promoció Social.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,2310.0,6.0,0.0,0.0,0.0,21780.0
,2310.0,62600.0,Serveis Socials i Promoció Social.Inversió nova. Informática,,2310.0,6.0,0.0,0.0,0.0,1149.5
,2310.0,63203.0,Serveis Socials i Promoció Social. Otras construcciones,,2310.0,6.0,1215000.0,0.0,1215000.0,0.0
,2310.0,75000.0,Serveis Socials i Promoció Social A la Administración General de las Comunidades Autónomas. Transferencias al resto de entidades,,2310.0,7.0,224374.64,0.0,224374.64,0.0
,2310.0,76200.0,Serveis Socials i Promoció Social Transf.Cap.Ajuntaments,,2310.0,7.0,1050000.0,0.0,1050000.0,0.0
,2310.0,78900.0,Serveis Socials i Promoció Social Transferències de capital a famílies i instit. sense ànim de lucre,,2310.0,7.0,60000.0,0.0,60000.0,0.0
,2311.0,13000.0,Oficina de la Dona. Retribuciones básicas,,2311.0,1.0,107640.71,0.0,107640.71,18202.89
,2311.0,13002.0,Oficina de la Dona. Otras remuneraciones,,2311.0,1.0,159672.18,0.0,159672.18,35881.35
,2311.0,13100.0,Oficina de la Dona Retribucions personal laboral temporal,,2311.0,1.0,39244.02,0.0,39244.02,7533.81
,2311.0,15002.0,Oficina de la Dona. Productivitat laborals,,2311.0,1.0,27270.0,0.0,27270.0,5714.91
,2311.0,15003.0,Oficina de la Dona Productivitat personal laboral contractat,,2311.0,1.0,3030.0,5600.0,8630.0,656.52
,2311.0,16000.0,Oficina de la Dona. Seguridad Social,,2311.0,1.0,104570.95,0.0,104570.95,14994.76
,2311.0,21300.0,Oficina de la Dona.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2311.0,2.0,0.0,0.0,0.0,35.38
,2311.0,21400.0,Oficina de la Dona.Reparac. Manten. i Conserv. Mat. Transport,,2311.0,2.0,0.0,0.0,0.0,32.86
,2311.0,22105.0,Oficina de la Dona. Productos alimenticios,,2311.0,2.0,30000.0,0.0,30000.0,0.0
,2311.0,22106.0,Oficina de la Dona. Productos farmacéuticos y material sanitario,,2311.0,2.0,4000.0,0.0,4000.0,763.17
,2311.0,22699.0,Oficina de la Dona. Otros gastos diversos,,2311.0,2.0,30000.0,0.0,30000.0,11.62
,2311.0,22700.0,Oficina de la Dona. Limpieza y Aseo,,2311.0,2.0,8000.0,0.0,8000.0,0.0
,2311.0,22701.0,Oficina de la Dona.Seguridad,,2311.0,2.0,0.0,0.0,0.0,119.79
,2311.0,22799.0,Oficina de la Dona. Otros trabajos realizados por otras empresas y profesionales,,2311.0,2.0,40000.0,0.0,40000.0,6833.73
,2311.0,61900.0,Oficina de la Dona Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,2311.0,6.0,45000.0,0.0,45000.0,0.0
,2312.0,12000.0,Menors Sueldos del Grupo A1,,2312.0,1.0,14972.58,0.0,14972.58,3394.08
,2312.0,12004.0,Menors Sueldos del Grupo C2,,2312.0,1.0,8547.18,0.0,8547.18,2445.24
,2312.0,12005.0,Menors Sueldos del Grupo E,,2312.0,1.0,7833.0,0.0,7833.0,1454.7
,2312.0,12006.0,Menors Trienios,,2312.0,1.0,4077.61,0.0,4077.61,944.06
,2312.0,12100.0,Menors Complemento de destino,,2312.0,1.0,18042.08,0.0,18042.08,3718.38
,2312.0,12101.0,Menors Complemento específico,,2312.0,1.0,31089.1,0.0,31089.1,4751.58
,2312.0,12103.0,Menors Otros complementos,,2312.0,1.0,2582.16,0.0,2582.16,679.31
,2312.0,13000.0,Menors Retribucions persona laboral,,2312.0,1.0,153512.28,0.0,153512.28,30981.19
,2312.0,13002.0,Menors Otras remuneraciones,,2312.0,1.0,208871.76,0.0,208871.76,44853.67
,2312.0,13100.0,Menors Retribucions personal laboral temporal,,2312.0,1.0,406890.93,0.0,406890.93,85651.81
,2312.0,15001.0,Menors Productivitat funcionàris,,2312.0,1.0,9090.0,0.0,9090.0,2424.02
,2312.0,15002.0,Menors Productivitat laborals,,2312.0,1.0,30300.0,0.0,30300.0,6817.5
,2312.0,15003.0,Menors Productivitat personal laboral contractat,,2312.0,1.0,47611.8,0.0,47611.8,9754.16
,2312.0,16000.0,Menors Seguridad Social,,2312.0,1.0,288847.05,0.0,288847.05,48643.87
,2312.0,20500.0,Menors.Arrendaments. Mobiliari i estris,,2312.0,2.0,0.0,0.0,0.0,68.84
,2312.0,21200.0,Menors Repar. Manteniment i conserv. edificis i altres,,2312.0,2.0,40000.0,0.0,40000.0,0.0
,2312.0,21300.0,Menors.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2312.0,2.0,0.0,0.0,0.0,72.86
,2312.0,21400.0,Menors Reparac. Manten. i Conserv. Mat. Transport,,2312.0,2.0,6000.0,0.0,6000.0,912.38
,2312.0,21500.0,Menors.Repar. Manteniment i conserv. Mobilliari i béns,,2312.0,2.0,0.0,0.0,0.0,60.8
,2312.0,22001.0,"Menors.Prensa, revistas, libros y otras publicaciones",,2312.0,2.0,0.0,0.0,0.0,1173.57
,2312.0,22103.0,Menors Combustibles y carburantes,,2312.0,2.0,2400.0,0.0,2400.0,0.0
,2312.0,22104.0,Menors Vestuario,,2312.0,2.0,25000.0,0.0,25000.0,326.02
,2312.0,22105.0,Menors Productos alimenticios,,2312.0,2.0,70000.0,0.0,70000.0,393.2
,2312.0,22110.0,Menors Productos de limpieza y aseo,,2312.0,2.0,15000.0,0.0,15000.0,1381.84
,2312.0,22199.0,Menors Otros suministros,,2312.0,2.0,30000.0,0.0,30000.0,0.0
,2312.0,22300.0,Menors.Transports,,2312.0,2.0,0.0,0.0,0.0,113.76
,2312.0,22699.0,Menors.Otros gastos diversos,,2312.0,2.0,47000.0,0.0,47000.0,1707.53
,2312.0,22700.0,Menors Limpieza y Aseo,,2312.0,2.0,10000.0,0.0,10000.0,1297.12
,2312.0,22701.0,Menors Seguridad,,2312.0,2.0,10000.0,0.0,10000.0,0.0
,2312.0,22706.0,Menors Estudios y trabajos técnicos,,2312.0,2.0,10000.0,0.0,10000.0,0.0
,2312.0,22799.0,Menors.Otros trabajos realizados por otras empresas y profesionales,,2312.0,2.0,1510000.0,0.0,1510000.0,184659.26
,2312.0,23020.0,Menors.Del personal no directivo,,2312.0,2.0,0.0,0.0,0.0,74.8
,2312.0,23120.0,Menors.Del personal no directivo,,2312.0,2.0,0.0,0.0,0.0,279.99
,2312.0,23300.0,Menors.Altres indemnitzacions per raó de servei,,2312.0,2.0,0.0,0.0,0.0,45.0
,2312.0,48900.0,Menors Transferències corrents a fam. i instit. sense fi de lucre,,2312.0,4.0,393800.0,0.0,393800.0,14910.05
,2312.0,62200.0,Menors Industrials,,2312.0,6.0,1000000.0,0.0,1000000.0,0.0
,2312.0,62203.0,Menors Otras construcciones,,2312.0,6.0,300000.0,0.0,300000.0,0.0
,2312.0,62400.0,Menors Automóvil,,2312.0,6.0,70000.0,0.0,70000.0,0.0
,2312.0,62500.0,Menors Inversió nova de mobiliari i béns,,2312.0,6.0,38200.0,0.0,38200.0,0.0
,2313.0,13000.0,Drogodependencies. Retribuciones básicas,,2313.0,1.0,104592.48,0.0,104592.48,24901.53
,2313.0,13002.0,Drogodependencies. Otras remuneraciones,,2313.0,1.0,130246.66,0.0,130246.66,31081.44
,2313.0,15002.0,Drogodependencies. Productivitat laborals,,2313.0,1.0,36215.28,0.0,36215.28,9748.84
,2313.0,16000.0,Drogodependencies. Seguridad Social,,2313.0,1.0,77081.14,1188.0,78269.14,12830.11
,2313.0,22106.0,Drogodependencies. Productos farmacéuticos y material sanitario,,2313.0,2.0,225000.0,0.0,225000.0,0.0
,2313.0,22699.0,Drogodependencies. Otros gastos diversos,,2313.0,2.0,15000.0,0.0,15000.0,0.0
,2313.0,22701.0,Drogodependencies.Seguridad,,2313.0,2.0,0.0,0.0,0.0,119.79
,2313.0,23020.0,Drogodependencies.Del personal no directivo,,2313.0,2.0,0.0,0.0,0.0,7.03
,2313.0,62600.0,Drogodependencies Inversió nova. Informática,,2313.0,6.0,2000.0,0.0,2000.0,0.0
,2314.0,13000.0,Inserció Socio-Laboral. Retribuciones básicas,,2314.0,1.0,74803.64,0.0,74803.64,11219.25
,2314.0,13002.0,Inserció Socio-Laboral. Otras remuneraciones,,2314.0,1.0,100638.74,0.0,100638.74,18868.73
,2314.0,15002.0,Inserció Socio-Laboral. Productivitat laborals,,2314.0,1.0,15150.0,0.0,15150.0,2609.16
,2314.0,16000.0,Inserció Socio-Laboral. Seguridad Social,,2314.0,1.0,57888.25,-5534.08,52354.17,7106.34
,2314.0,21500.0,Inserció Socio-Laboral.Repar. Manteniment i conserv. Mobilliari i béns,,2314.0,2.0,0.0,0.0,0.0,39.62
,2314.0,22002.0,"Inserció Socio-Laboral.Material, informático no inventariable",,2314.0,2.0,0.0,0.0,0.0,89.66
,2314.0,22699.0,Inserció Socio-Laboral. Otros gastos diversos,,2314.0,2.0,35000.0,0.0,35000.0,0.0
,2314.0,22706.0,Inserció Socio-Laboral Estudios y trabajos técnicos,,2314.0,2.0,135000.0,0.0,135000.0,0.0
,2314.0,22799.0,Inserció Socio-Laboral.Otros trabajos realizados por otras empresas y profesionales,,2314.0,2.0,329510.0,0.0,329510.0,46932.27
,2314.0,48900.0,Inserció Socio-Laboral Transferències corrents a fam. i instit. sense fi de lucre,,2314.0,4.0,30000.0,0.0,30000.0,0.0
,2314.0,48902.0,Inserció Socio-Laboral. Renda mínima Insersió,,2314.0,4.0,450000.0,0.0,450000.0,55451.72
,2315.0,12004.0,Discapacitats. Sueldos del Grupo C2,,2315.0,1.0,8547.18,0.0,8547.18,1833.93
,2315.0,12006.0,Discapacitats. Trienios,,2315.0,1.0,1532.52,0.0,1532.52,328.86
,2315.0,12100.0,Discapacitats. Complemento de destino,,2315.0,1.0,4356.24,0.0,4356.24,933.48
,2315.0,12101.0,Discapacitats. Complemento específico,,2315.0,1.0,5204.64,0.0,5204.64,1115.28
,2315.0,12103.0,Discapacitats. Otros complementos,,2315.0,1.0,671.04,0.0,671.04,167.73
,2315.0,13000.0,Discapacitats. Retribuciones básicas,,2315.0,1.0,214253.9,0.0,214253.9,45472.52
,2315.0,13002.0,Discapacitats. Otras remuneraciones,,2315.0,1.0,264176.62,0.0,264176.62,58431.92
