#,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,1720.0,12101.0,Protecció i millora del Medi ambient Complemento específico,,1720.0,1.0,73066.28,,73066.28,73136.3
,1720.0,12103.0,Protecció i millora del Medi ambient Otros complementos,,1720.0,1.0,7265.52,,7265.52,8245.39
,1720.0,13000.0,Protecció i millora del Medi ambient Retribucions persona laboral,,1720.0,1.0,20285.28,,20285.28,20321.08
,1720.0,13002.0,Protecció i millora del Medi ambient Otras remuneraciones,,1720.0,1.0,21485.18,,21485.18,22377.68
,1720.0,15001.0,Protecció i millora del Medi ambient Productivitat funcionàris,,1720.0,1.0,35755.8,,35755.8,37146.27
,1720.0,15002.0,Protecció i millora del Medi ambient Productivitat laborals,,1720.0,1.0,7912.2,,7912.2,7912.2
,1720.0,16000.0,Protecció i millora del Medi ambient Seguridad Social,,1720.0,1.0,95307.6,,95307.6,79449.21
,1720.0,16008.0,Protecció i millora del Medi ambient Asistencia médico-farmacéutica,,1720.0,1.0,1600.0,,1600.0,1015.0
,1720.0,21300.0,Protecció i millora del Medi ambient Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,1720.0,2.0,10000.0,-2905.0,7095.0,
,1720.0,21400.0,Protecció i millora del Medi ambient.Reparac. Manten. i Conserv. Mat. Transport,,1720.0,2.0,,,,211.06
,1720.0,21500.0,Protecció i millora del Medi ambient Repar. Manteniment i conserv. Mobilliari i béns,,1720.0,2.0,5000.0,,5000.0,
,1720.0,22100.0,Protecció i millora del Medi ambient.Energía eléctrica,,1720.0,2.0,,,,14.22
,1720.0,22300.0,Protecció i millora del Medi ambient Transports,,1720.0,2.0,25000.0,,25000.0,
,1720.0,22600.0,Protecció i millora del Medi ambient.Cánones,,1720.0,2.0,,,,242.0
,1720.0,22602.0,Protecció i millora del Medi ambient.Publicidad y propaganda,,1720.0,2.0,,,,180.53
,1720.0,2260201.0,Protecció i millora del Medi ambient.Fondos de Cohesión 2007-2013,,1720.0,2.0,,2200.0,2200.0,
,1720.0,22603.0,Protecció i millora del Medi ambient.Publicación en Diarios Oficiales,,1720.0,2.0,,,,339.51
,1720.0,22699.0,Protecció i millora del Medi ambient Otros gastos diversos,,1720.0,2.0,20000.0,,20000.0,2896.34
,1720.0,22799.0,Protecció i millora del Medi ambient Otros trabajos realizados por otras empresas y profesionales,,1720.0,2.0,,21000.0,21000.0,78573.34
,1720.0,23000.0,Protecció i millora del Medi ambient.Dietas. De los miembros de los órganos de gobierno,,1720.0,2.0,,,,294.68
,1720.0,23020.0,Protecció i millora del Medi ambient.Dietas. Del personal no directivo,,1720.0,2.0,,,,553.13
,1720.0,23100.0,Protecció i millora del Medi ambient.Locomoción. De los miembros de los órganos de gobierno,,1720.0,2.0,,,,1477.6
,1720.0,23120.0,Protecció i millora del Medi ambient.Locomoción. Del personal no directivo,,1720.0,2.0,,,,3948.97
,1720.0,23300.0,Protecció i millora del Medi ambient Altres indemnitzacions per raó de servei,,1720.0,2.0,10000.0,,10000.0,390.0
,1720.0,46300.0,Protecció i millora del Medi ambient.A Mancomunidades,,1720.0,4.0,,,,25000.0
,1720.0,48900.0,Protecció i millora del Medi ambient Transferències corrents a fam. i instit. sense fi de lucre,,1720.0,4.0,40000.0,-1000.0,39000.0,
,1720.0,48901.0,Protecció i millora del Medi ambient Subvencions nominatives Deixalles,,1720.0,4.0,46000.0,-21000.0,25000.0,
,1720.0,61100.0,Protecció i millora del Medi ambient Altres inversions,,1720.0,6.0,1105874.67,968.0,1106842.67,10005.28
,1720.0,6110001.0,Protecció i millora del Medi ambient Fons cohesió 2007-2013 Obres Sanejament planta transferència,,1720.0,6.0,69434.37,,69434.37,
,1720.0,61104.0,Protecció i millora del Medi ambient  Fons cohesió 2007-2013,,1720.0,6.0,69417.76,,69417.76,
,1720.0,61901.0,Protecció i millora del Medi ambient.Protecció i millora del Medi ambient Altres inversions,,1720.0,6.0,,,,
,1720.0,6190603.0,Protecció i millora del Medi ambient.Fons cohesió 2007-2013 Obres Sanejament planta transferència,,1720.0,6.0,,,,54378.66
,1720.0,6190704.0,Protecció i millora del Medi ambient.Recuperació ambiental desembocadura riu Sta. Eu. Fons cohesió 2007-2013,,1720.0,6.0,,87444.8,87444.8,2655.95
,1720.0,6190802.0,Protecció i millora del Medi ambient.Sanejament Hipódromo. Fons cohesió 2007-2013,,1720.0,6.0,,,,53963.87
,1720.0,61910.0,Protecció i millora del Medi ambient.Protecció i millora del Medi ambient  Fons cohesió 2007-2013,,1720.0,6.0,,-2200.0,-2200.0,598.95
,1720.0,6230201.0,Protecció i millora del Medi ambient.Fons Cohesió 2007-2013 Subministramen 2 deixalleries mòbils,,1720.0,6.0,,,,151116.9
,1720.0,6250001.0,Protecció i millora del Medi ambient Fons Cohesió 2007-2013 Subministramen 2 deixalleries mòbils,,1720.0,6.0,193600.0,,193600.0,
,1720.0,6250002.0,Protecció i millora del Medi ambient Fons cohesió 2007-2013 Recuperació ambiental desembocadura des Riu Sta. Eulària.,,1720.0,6.0,551002.12,,551002.12,
,1720.0,78100.0,"Protecció i millora del Medi ambient.Premios, becas...",,1720.0,7.0,,1000.0,1000.0,
,2210.0,83000.0,Prestacions econòmiques a favor del treballadors Prèstecs al personal,,2210.0,8.0,400000.0,,400000.0,265903.28
,2300.0,10100.0,Administració Gral. Serveis Socials.Retribuciones básicas,,2300.0,1.0,,,,4274.36
,2300.0,12000.0,Administració Gral. Serveis Socials Sueldos del Grupo A1,,2300.0,1.0,29354.64,,29354.64,29354.64
,2300.0,12003.0,Administració Gral. Serveis Socials Sueldos del Grupo C1,,2300.0,1.0,9884.84,,9884.84,10077.04
,2300.0,12004.0,Administració Gral. Serveis Socials Sueldos del Grupo C2,,2300.0,1.0,41892.9,,41892.9,42022.69
,2300.0,12005.0,Administració Gral. Serveis Socials Sueldos del Grupo E,,2300.0,1.0,23035.74,,23035.74,22798.07
,2300.0,12006.0,Administració Gral. Serveis Socials Trienios,,2300.0,1.0,13090.9,,13090.9,12924.47
,2300.0,12100.0,Administració Gral. Serveis Socials Complemento de destino,,2300.0,1.0,55108.34,,55108.34,55158.64
,2300.0,12101.0,Administració Gral. Serveis Socials Complemento específico,,2300.0,1.0,76929.86,,76929.86,77122.29
,2300.0,12103.0,Administració Gral. Serveis Socials Otros complementos,,2300.0,1.0,8661.36,,8661.36,14710.43
,2300.0,13000.0,Administració Gral. Serveis Socials Retribucions persona laboral,,2300.0,1.0,316615.3,3694.62,320309.92,214217.98
,2300.0,13002.0,Administració Gral. Serveis Socials Otras remuneraciones,,2300.0,1.0,469227.84,,469227.84,299632.5
,2300.0,13100.0,Administració Gral. Serveis Socials Retribucions personal laboral temporal,,2300.0,1.0,97398.98,37472.03,134871.01,304035.31
,2300.0,15001.0,Administració Gral. Serveis Socials Productivitat funcionàris,,2300.0,1.0,45408.6,,45408.6,37671.04
,2300.0,15002.0,Administració Gral. Serveis Socials Productivitat laborals,,2300.0,1.0,93120.12,,93120.12,56684.79
,2300.0,15003.0,Administració Gral. Serveis Socials Productivitat personal laboral contractat,,2300.0,1.0,12000.0,,12000.0,34480.7
,2300.0,16000.0,Administració Gral. Serveis Socials Seguridad Social,,2300.0,1.0,395302.98,5297.71,400600.69,323456.36
,2300.0,16008.0,Administració Gral. Serveis Socials Asistencia médico-farmacéutica,,2300.0,1.0,14000.0,,14000.0,4112.1
,2300.0,20200.0,Administració Gral. Serveis Socials Lloguers,,2300.0,2.0,45000.0,-2114.83,42885.17,
,2300.0,20500.0,Administració Gral. Serveis Socials.Arrendaments. Mobiliari i estris,,2300.0,2.0,,,,5.0
,2300.0,21200.0,Administració Gral. Serveis Socials.Repar. Manteniment i conserv. edificis i altres,,2300.0,2.0,,,,1627.28
,2300.0,21300.0,Administració Gral. Serveis Socials.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2300.0,2.0,,,,11181.8
,2300.0,21400.0,Administració Gral. Serveis Socials Reparac. Manten. i Conserv. Mat. Transport,,2300.0,2.0,13000.0,,13000.0,1632.9
,2300.0,21500.0,Administració Gral. Serveis Socials.Repar. Manteniment i conserv. Mobilliari i béns,,2300.0,2.0,,,,7502.31
,2300.0,22000.0,Administració Gral. Serveis Socials.Ordinario no inventariable,,2300.0,2.0,,,,1052.8
,2300.0,22001.0,"Administració Gral. Serveis Socials.Prensa, revistas, libros y otras publicaciones",,2300.0,2.0,,,,967.86
,2300.0,22101.0,Administració Gral. Serveis Socials.Agua,,2300.0,2.0,,,,879.01
,2300.0,22103.0,Administració Gral. Serveis Socials.Combustibles y carburantes,,2300.0,2.0,,,,140.83
,2300.0,22104.0,Administració Gral. Serveis Socials.Vestuario,,2300.0,2.0,,,,3893.36
,2300.0,22105.0,Administració Gral. Serveis Socials Productos alimenticios,,2300.0,2.0,50000.0,,50000.0,13305.05
,2300.0,22106.0,Administració Gral. Serveis Socials.Productos farmacéuticos y material sanitario,,2300.0,2.0,,,,36370.12
,2300.0,22107.0,Administració Gral. Serveis Socials.Productos farmacéuticos,,2300.0,2.0,,,,14.95
,2300.0,22110.0,Administració Gral. Serveis Socials.Productos de limpieza y aseo,,2300.0,2.0,,,,2321.24
,2300.0,22112.0,"Administració Gral. Serveis Socials.Suministros de material electrónico, eléctrico y de telecomunicaciones",,2300.0,2.0,,,,29.52
,2300.0,22199.0,Administració Gral. Serveis Socials Otros suministros,,2300.0,2.0,200000.0,-100000.0,100000.0,2523.37
,2300.0,22201.0,Administració Gral. Serveis Socials.Postales,,2300.0,2.0,,,,6.75
,2300.0,22300.0,Administració Gral. Serveis Socials.Transports,,2300.0,2.0,,,,1058.18
,2300.0,22400.0,Administració Gral. Serveis Socials.Assegurances,,2300.0,2.0,,,,112.04
,2300.0,22500.0,Administració Gral. Serveis Socials.Tributos estatales,,2300.0,2.0,,,,20.6
,2300.0,22501.0,Administració Gral. Serveis Socials.Tributos de las Comunidades Autónomas,,2300.0,2.0,,,,20.48
,2300.0,22502.0,Administració Gral. Serveis Socials.Tributos de las Entidades Locales,,2300.0,2.0,,,,7664.69
,2300.0,22601.0,Administració Gral. Serveis Socials.Atenciones protocolarias y representativas,,2300.0,2.0,,,,1157.08
,2300.0,22604.0,"Administració Gral. Serveis Socials.Jurídicos, contenciosos",,2300.0,2.0,,,,20924.32
,2300.0,22609.0,Administració Gral. Serveis Socials.Actividades culturales y deportivas,,2300.0,2.0,,,,51.0
,2300.0,22699.0,Administració Gral. Serveis Socials Otros gastos diversos,,2300.0,2.0,305000.0,-55500.0,249500.0,20459.47
,2300.0,22700.0,Administració Gral. Serveis Socials.Limpieza y Aseo,,2300.0,2.0,40000.0,,40000.0,172953.97
,2300.0,22701.0,Administració Gral. Serveis Socials Seguridad,,2300.0,2.0,85000.0,,85000.0,41017.19
,2300.0,22706.0,Administració Gral. Serveis Socials.Estudios y trabajos técnicos,,2300.0,2.0,,,,22191.92
,2300.0,22799.0,Administració Gral. Serveis Socials Otros trabajos realizados por otras empresas y profesionales,,2300.0,2.0,215000.0,-33435.26,181564.74,107575.07
,2300.0,23000.0,Administració Gral. Serveis Socials.Dietas. De los miembros de los órganos de gobierno,,2300.0,2.0,,,,272.8
,2300.0,23001.0,Administració Gral. Serveis Socials.Del personal,,2300.0,2.0,,,,336.4
,2300.0,23020.0,Administració Gral. Serveis Socials.Dietas. Del personal no directivo,,2300.0,2.0,,,,151.99
,2300.0,23100.0,Administració Gral. Serveis Socials.Locomoción. De los miembros de los órganos de gobierno,,2300.0,2.0,,,,1514.51
,2300.0,23120.0,Administració Gral. Serveis Socials.Locomoción. Del personal no directivo,,2300.0,2.0,,,,1723.47
,2300.0,23300.0,Administració Gral. Serveis Socials.Altres indemnitzacions per raó de servei,,2300.0,2.0,,,,90.0
,2300.0,46200.0,Administració Gral. Serveis Socials Transferències corrents a Ajuntaments,,2300.0,4.0,695107.11,880035.99,1575143.1,2090224.58
,2300.0,46713.0,Administració Gral. Serveis Socials Consorci Gestió Sociosanitaria. Transf. corrent,,2300.0,4.0,1000000.0,4039746.28,5039746.28,4008683.78
,2300.0,48100.0,Administració Gral. Serveis Socials.Prem. beques i pensions d'estudis i investigació,,2300.0,4.0,,16500.0,16500.0,3096.45
,2300.0,48900.0,Administració Gral. Serveis Socials Transferències corrents a fam. i instit. sense fi de lucre,,2300.0,4.0,904000.0,1456511.58,2360511.58,1161623.81
,2300.0,48901.0,Administració Gral. Serveis Socials Subvencions nominatives,,2300.0,4.0,152892.89,100000.0,252892.89,52104.87
,2300.0,61900.0,Administració Gral. Serveis Socials.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,2300.0,6.0,,,,4888.4
,2300.0,62300.0,Administració Gral. Serveis Socials.Maquinaria,,2300.0,6.0,,,,55.85
,2300.0,62500.0,Administració Gral. Serveis Socials.Inversió nova de mobiliari i béns,,2300.0,6.0,,48888.4,48888.4,4020.91
,2300.0,62900.0,Administració Gral. Serveis Socials.Inversió associada al funcionament dels serveis,,2300.0,6.0,,,,79.2
,2311.0,13000.0,Oficina de la Dona Retribucions persona laboral,,2311.0,1.0,125043.08,5100.0,130143.08,108886.78
,2311.0,13001.0,Oficina de la Dona.Horas extraordinarias,,2311.0,1.0,,,,490.96
,2311.0,13002.0,Oficina de la Dona Otras remuneraciones,,2311.0,1.0,176456.3,,176456.3,170329.74
,2311.0,13100.0,Oficina de la Dona.Retribucions personal laboral temporal,,2311.0,1.0,,,,34385.85
,2311.0,15002.0,Oficina de la Dona Productivitat laborals,,2311.0,1.0,33000.0,,33000.0,29775.01
,2311.0,15003.0,Oficina de la Dona Productivitat personal laboral contractat,,2311.0,1.0,,,,2751.13
,2311.0,16000.0,Oficina de la Dona Seguridad Social,,2311.0,1.0,104665.89,,104665.89,95776.57
,2311.0,16008.0,Oficina de la Dona.Asistencia médico-farmacéutica,,2311.0,1.0,,,,1835.0
,2311.0,21200.0,Oficina de la Dona.Repar. Manteniment i conserv. edificis i altres,,2311.0,2.0,,,,1081.04
,2311.0,21300.0,Oficina de la Dona.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2311.0,2.0,,,,734.83
,2311.0,21400.0,Oficina de la Dona.Reparac. Manten. i Conserv. Mat. Transport,,2311.0,2.0,,,,697.81
,2311.0,21500.0,Oficina de la Dona.Repar. Manteniment i conserv. Mobilliari i béns,,2311.0,2.0,,,,133.34
,2311.0,22000.0,Oficina de la Dona.Ordinario no inventariable,,2311.0,2.0,,,,68.79
,2311.0,22105.0,Oficina de la Dona Productos alimenticios,,2311.0,2.0,15000.0,,15000.0,250.21
,2311.0,22106.0,Oficina de la Dona Productos farmacéuticos y material sanitario,,2311.0,2.0,2000.0,,2000.0,431.79
,2311.0,22110.0,Oficina de la Dona.Productos de limpieza y aseo,,2311.0,2.0,,,,660.76
,2311.0,22200.0,Oficina de la Dona.Servicios de Telecomunicaciones,,2311.0,2.0,,,,1941.61
,2311.0,22300.0,Oficina de la Dona.Transports,,2311.0,2.0,,,,395.0
,2311.0,22502.0,Oficina de la Dona.Tributos de las Entidades Locales,,2311.0,2.0,,,,63.05
,2311.0,22699.0,Oficina de la Dona Otros gastos diversos,,2311.0,2.0,15000.0,,15000.0,33.28
,2311.0,22700.0,Oficina de la Dona Limpieza y Aseo,,2311.0,2.0,4000.0,,4000.0,
,2311.0,22799.0,Oficina de la Dona Otros trabajos realizados por otras empresas y profesionales,,2311.0,2.0,14000.0,,14000.0,1210.0
,2311.0,23020.0,Oficina de la Dona.Dietas. Del personal no directivo,,2311.0,2.0,,,,37.4
,2311.0,23120.0,Oficina de la Dona.Locomoción. Del personal no directivo,,2311.0,2.0,,,,271.11
,2311.0,23300.0,Oficina de la Dona.Altres indemnitzacions per raó de servei,,2311.0,2.0,,,,30.0
,2311.0,62500.0,Oficina de la Dona.Inversió nova de mobiliari i béns,,2311.0,6.0,,,,90.7
,2311.0,63500.0,Oficina de la Dona Mobiliario,,2311.0,6.0,5000.0,,5000.0,
,2313.0,13000.0,Drogodepedencies Retribucions persona laboral,,2313.0,1.0,92595.81,,92595.81,92122.86
,2313.0,13002.0,Drogodepedencies Otras remuneraciones,,2313.0,1.0,117913.72,,117913.72,117634.36
,2313.0,15002.0,Drogodepedencies Productivitat laborals,,2313.0,1.0,28195.32,,28195.32,28111.98
,2313.0,16000.0,Drogodepedencies Seguridad Social,,2313.0,1.0,71644.79,,71644.79,65451.66
,2313.0,16008.0,Drogodepedencies.Asistencia médico-farmacéutica,,2313.0,1.0,,,,1430.0
,2313.0,21200.0,Drogodepedencies.Repar. Manteniment i conserv. edificis i altres,,2313.0,2.0,,,,132.19
,2313.0,21300.0,Drogodepedencies.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2313.0,2.0,,,,569.59
,2313.0,21400.0,Drogodepedencies.Reparac. Manten. i Conserv. Mat. Transport,,2313.0,2.0,,,,322.17
,2313.0,22000.0,Drogodepedencies.Ordinario no inventariable,,2313.0,2.0,,,,386.06
,2313.0,22104.0,Drogodepedencies.Vestuario,,2313.0,2.0,,,,49.0
,2313.0,22106.0,Drogodepedencies Productos farmacéuticos y material sanitario,,2313.0,2.0,225000.0,,225000.0,172816.18
,2313.0,22699.0,Drogodepedencies Otros gastos diversos,,2313.0,2.0,15000.0,,15000.0,14.7
