#,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,2312.0,12103.0,Menors Otros complementos,,2312.0,1.0,2556.84,609.07,3165.91,3145.67
,2312.0,13000.0,Menors Retribucions persona laboral,,2312.0,1.0,132430.62,0.0,132430.62,61964.0
,2312.0,13002.0,Menors Otras remuneraciones,,2312.0,1.0,173959.68,0.0,173959.68,84216.25
,2312.0,13100.0,Menors Retribucions personal laboral temporal,,2312.0,1.0,370440.65,-16598.26,353842.39,184258.64
,2312.0,15001.0,Menors Productivitat funcionàris,,2312.0,1.0,9090.0,2777.5,11867.5,5252.0
,2312.0,15002.0,Menors Productivitat laborals,,2312.0,1.0,27270.0,0.0,27270.0,12852.25
,2312.0,15003.0,Menors Productivitat personal laboral contractat,,2312.0,1.0,44581.8,0.0,44581.8,18503.39
,2312.0,16000.0,Menors Seguridad Social,,2312.0,1.0,259227.9,6085.07,265312.97,72970.21
,2312.0,21200.0,Menors.Repar. Manteniment i conserv. edificis i altres,,2312.0,2.0,0.0,0.0,0.0,214.78
,2312.0,21300.0,Menors.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2312.0,2.0,0.0,0.0,0.0,326.54
,2312.0,21400.0,Menors.Reparac. Manten. i Conserv. Mat. Transport,,2312.0,2.0,0.0,0.0,0.0,4223.03
,2312.0,21500.0,Menors.Repar. Manteniment i conserv. Mobilliari i béns,,2312.0,2.0,0.0,0.0,0.0,786.7
,2312.0,22000.0,Menors.Ordinario no inventariable,,2312.0,2.0,0.0,0.0,0.0,270.0
,2312.0,22001.0,"Menors.Prensa, revistas, libros y otras publicaciones",,2312.0,2.0,0.0,0.0,0.0,220.92
,2312.0,22002.0,"Menors.Material, informático no inventariable",,2312.0,2.0,0.0,0.0,0.0,46.81
,2312.0,22103.0,Menors.Combustibles y carburantes,,2312.0,2.0,0.0,0.0,0.0,37.95
,2312.0,22104.0,Menors Vestuario,,2312.0,2.0,20000.0,0.0,20000.0,1065.27
,2312.0,22105.0,Menors Productos alimenticios,,2312.0,2.0,70000.0,0.0,70000.0,11119.25
,2312.0,22106.0,Menors.Productos farmacéuticos y material sanitario,,2312.0,2.0,0.0,0.0,0.0,26.45
,2312.0,22110.0,Menors.Productos de limpieza y aseo,,2312.0,2.0,0.0,0.0,0.0,1085.46
,2312.0,22199.0,Menors Otros suministros,,2312.0,2.0,55000.0,0.0,55000.0,0.0
,2312.0,22300.0,Menors.Transports,,2312.0,2.0,0.0,0.0,0.0,514.85
,2312.0,22606.0,"Menors.Material, suministros y otros",,2312.0,2.0,0.0,0.0,0.0,1000.0
,2312.0,22699.0,Menors.Otros gastos diversos,,2312.0,2.0,10000.0,0.0,10000.0,17388.63
,2312.0,22700.0,Menors Limpieza y Aseo,,2312.0,2.0,10000.0,0.0,10000.0,0.0
,2312.0,22706.0,Menors.Estudios y trabajos técnicos,,2312.0,2.0,0.0,0.0,0.0,5445.0
,2312.0,22799.0,Menors.Otros trabajos realizados por otras empresas y profesionales,,2312.0,2.0,808488.0,0.0,808488.0,203531.42
,2312.0,23020.0,Menors.Del personal no directivo,,2312.0,2.0,0.0,0.0,0.0,109.81
,2312.0,23120.0,Menors.Del personal no directivo,,2312.0,2.0,0.0,0.0,0.0,595.62
,2312.0,23300.0,Menors.Altres indemnitzacions per raó de servei,,2312.0,2.0,0.0,0.0,0.0,105.0
,2312.0,48900.0,Menors Transferències corrents a fam. i instit. sense fi de lucre,,2312.0,4.0,292000.0,0.0,292000.0,23932.19
,2312.0,62200.0,Menors Industrials,,2312.0,6.0,1000000.0,0.0,1000000.0,0.0
,2312.0,62203.0,Menors Otras construcciones,,2312.0,6.0,300000.0,0.0,300000.0,0.0
,2312.0,62400.0,Menors Automóvil,,2312.0,6.0,25000.0,0.0,25000.0,0.0
,2312.0,62500.0,Menors Inversió nova de mobiliari i béns,,2312.0,6.0,12000.0,0.0,12000.0,411.46
,2313.0,13000.0,Drogodependencies. Retribuciones básicas,,2313.0,1.0,119453.81,0.0,119453.81,50398.54
,2313.0,13002.0,Drogodependencies. Otras remuneraciones,,2313.0,1.0,151277.98,0.0,151277.98,67079.4
,2313.0,15002.0,Drogodependencies. Productivitat laborals,,2313.0,1.0,39245.28,0.0,39245.28,17690.21
,2313.0,16000.0,Drogodependencies. Seguridad Social,,2313.0,1.0,88656.06,-2772.02,85884.04,25815.33
,2313.0,21300.0,Drogodependencies.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2313.0,2.0,0.0,0.0,0.0,191.13
,2313.0,22106.0,Drogodependencies. Productos farmacéuticos y material sanitario,,2313.0,2.0,125000.0,0.0,125000.0,37697.58
